"title","description","cost","min_age","start","end","published","theme","event_type","picture","contact_name","contact_email_address","contact_phone_number","organisation","cyberevent","venue_name","venue_address_1","venue_address_2","venue_address_3","venue_city","venue_county","venue_postcode","provider","booking required","additional_info"
"Hip Hop","This lively and dynamic dance style will give you the chance to boost your energy and bust some moves. This hip hop class with a street and funk slant will be set to the latest tunes.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",20/10/09 20:00,20/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Hip Hop","This lively and dynamic dance style will give you the chance to boost your energy and bust some moves. This hip hop class with a street and funk slant will be set to the latest tunes.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",27/10/09 20:00,27/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Beginners","Focusing on contemporary technique and developing creative skills, this fun and energising class is ideal for beginners.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",06/10/09 20:00,06/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Beginners","Focusing on contemporary technique and developing creative skills, this fun and energising class is ideal for beginners.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",13/10/09 20:00,13/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Beginners","Focusing on contemporary technique and developing creative skills, this fun and energising class is ideal for beginners.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",20/10/09 20:00,20/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Beginners","Focusing on contemporary technique and developing creative skills, this fun and energising class is ideal for beginners.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",27/10/09 20:00,27/10/09 21:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Early Bird Yoga","This yoga class places an emphasis on breathing exercises, visualisations and asanas (poses). Keep the body supple with stretches and sequences, and learn to restore the balance between body, breathing and mind. This class offers a relaxing start to your day.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",07/10/09 07:30,07/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Early Bird Yoga","This yoga class places an emphasis on breathing exercises, visualisations and asanas (poses). Keep the body supple with stretches and sequences, and learn to restore the balance between body, breathing and mind. This class offers a relaxing start to your day.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",14/10/09 07:30,14/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Early Bird Yoga","This yoga class places an emphasis on breathing exercises, visualisations and asanas (poses). Keep the body supple with stretches and sequences, and learn to restore the balance between body, breathing and mind. This class offers a relaxing start to your day.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",21/10/09 07:30,21/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Early Bird Yoga","This yoga class places an emphasis on breathing exercises, visualisations and asanas (poses). Keep the body supple with stretches and sequences, and learn to restore the balance between body, breathing and mind. This class offers a relaxing start to your day.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",28/10/09 07:30,28/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Legs, Bums and Tums","This challenging keep fit class increases energy levels and provides the ultimate lower body workout.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",07/10/09 12:00,07/10/09 12:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Legs, Bums and Tums","This challenging keep fit class increases energy levels and provides the ultimate lower body workout.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",14/10/09 12:00,14/10/09 12:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Legs, Bums and Tums","This challenging keep fit class increases energy levels and provides the ultimate lower body workout.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",21/10/09 12:00,21/10/09 12:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Legs, Bums and Tums","This challenging keep fit class increases energy levels and provides the ultimate lower body workout.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",28/10/09 12:00,28/10/09 12:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Intergr8","In this class young people and adults of all abilities work together, focusing on creating dance in a safe and stimulating environment.","All classes cost £5.00 each, £4.00 for concessions","Suitable for all",07/10/09 13:30,07/10/09 15:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Intergr8","In this class young people and adults of all abilities work together, focusing on creating dance in a safe and stimulating environment.","All classes cost £5.00 each, £4.00 for concessions","Suitable for all",14/10/09 13:30,14/10/09 15:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Intergr8","In this class young people and adults of all abilities work together, focusing on creating dance in a safe and stimulating environment.","All classes cost £5.00 each, £4.00 for concessions","Suitable for all",21/10/09 13:30,21/10/09 15:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Intergr8","In this class young people and adults of all abilities work together, focusing on creating dance in a safe and stimulating environment.","All classes cost £5.00 each, £4.00 for concessions","Suitable for all",28/10/09 13:30,28/10/09 15:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Glorious","Glorious is for those over the age of 60 looking for new ways to keep fit through creative dance in a fun and relaxed environment.","All classes cost £5.00 each, £4.00 for concessions","60yrs+",07/10/09 18:15,07/10/09 19:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Glorious","Glorious is for those over the age of 60 looking for new ways to keep fit through creative dance in a fun and relaxed environment.","All classes cost £5.00 each, £4.00 for concessions","60yrs+",14/10/09 18:15,14/10/09 19:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Glorious","Glorious is for those over the age of 60 looking for new ways to keep fit through creative dance in a fun and relaxed environment.","All classes cost £5.00 each, £4.00 for concessions","60yrs+",21/10/09 18:15,21/10/09 19:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Glorious","Glorious is for those over the age of 60 looking for new ways to keep fit through creative dance in a fun and relaxed environment.","All classes cost £5.00 each, £4.00 for concessions","60yrs+",28/10/09 18:15,28/10/09 19:45,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Technique","This class provides those with dance experience the chance to improve their technique while keeping a high level of stamina, strength and flexibility. This class draws on Graham and Cunningham techniques providing fun yet challenging movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",07/10/09 20:00,07/10/09 21:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Technique","This class provides those with dance experience the chance to improve their technique while keeping a high level of stamina, strength and flexibility. This class draws on Graham and Cunningham techniques providing fun yet challenging movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",14/10/09 20:00,14/10/09 21:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Technique","This class provides those with dance experience the chance to improve their technique while keeping a high level of stamina, strength and flexibility. This class draws on Graham and Cunningham techniques providing fun yet challenging movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",21/10/09 20:00,21/10/09 21:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Technique","This class provides those with dance experience the chance to improve their technique while keeping a high level of stamina, strength and flexibility. This class draws on Graham and Cunningham techniques providing fun yet challenging movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",28/10/09 20:00,28/10/09 21:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Improvers","A release-based, energising technique class, that focuses on ease and efficiency of movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",08/10/09 10:00,08/10/09 11:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Improvers","A release-based, energising technique class, that focuses on ease and efficiency of movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",15/10/09 10:00,15/10/09 11:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Improvers","A release-based, energising technique class, that focuses on ease and efficiency of movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",22/10/09 10:00,22/10/09 11:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Contemporary Improvers","A release-based, energising technique class, that focuses on ease and efficiency of movement.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",29/10/09 10:00,29/10/09 11:30,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Dance Fitness","Open to all, this class concentrates on developing all aspects of fitness including endurance; strength; balance and power through choreographed sequences.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",08/10/09 12:30,08/10/09 13:15,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Dance Fitness","Open to all, this class concentrates on developing all aspects of fitness including endurance; strength; balance and power through choreographed sequences.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",15/10/09 12:30,15/10/09 13:15,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Dance Fitness","Open to all, this class concentrates on developing all aspects of fitness including endurance; strength; balance and power through choreographed sequences.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",22/10/09 12:30,22/10/09 13:15,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Dance Fitness","Open to all, this class concentrates on developing all aspects of fitness including endurance; strength; balance and power through choreographed sequences.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",29/10/09 12:30,29/10/09 13:15,TRUE,"Sport and Physical Activity","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Beginners)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",08/10/09 18:15,08/10/09 19:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Beginners)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",15/10/09 18:15,15/10/09 19:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Beginners)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",22/10/09 18:15,22/10/09 19:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Beginners)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",29/10/09 18:15,29/10/09 19:30,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Improvers)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",08/10/09 19:45,08/10/09 21:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Improvers)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",15/10/09 19:45,15/10/09 21:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Improvers)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",22/10/09 19:45,22/10/09 21:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Egyptian Belly Dancing (Improvers)","An enjoyable dance form offering a fun workout to authentic music. Learn to move your body with style, while achieving fitness and flexibility. Please bring a scarf to tie around your hips.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",29/10/09 19:45,29/10/09 21:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Yoga","Suitable for both beginners and improvers, this class is run by a qualified physiotherapist. In these sessions you will learn how to develop and maintain strength and flexibility.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",08/10/09 20:00,08/10/09 21:00,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Yoga","Suitable for both beginners and improvers, this class is run by a qualified physiotherapist. In these sessions you will learn how to develop and maintain strength and flexibility.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",15/10/09 20:00,15/10/09 21:00,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Yoga","Suitable for both beginners and improvers, this class is run by a qualified physiotherapist. In these sessions you will learn how to develop and maintain strength and flexibility.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",22/10/09 20:00,22/10/09 21:00,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Yoga","Suitable for both beginners and improvers, this class is run by a qualified physiotherapist. In these sessions you will learn how to develop and maintain strength and flexibility.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",29/10/09 20:00,29/10/09 21:00,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Fitness Yoga","Fitness Yoga incorporates deep stretch, yoga postures and Pilates exercises. You will learn how to identify stabilizing muscles and how to use them efficiently to improve posture and move with more confidence.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",09/10/09 07:30,09/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Fitness Yoga","Fitness Yoga incorporates deep stretch, yoga postures and Pilates exercises. You will learn how to identify stabilizing muscles and how to use them efficiently to improve posture and move with more confidence.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",16/10/09 07:30,16/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Fitness Yoga","Fitness Yoga incorporates deep stretch, yoga postures and Pilates exercises. You will learn how to identify stabilizing muscles and how to use them efficiently to improve posture and move with more confidence.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",23/10/09 07:30,23/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Fitness Yoga","Fitness Yoga incorporates deep stretch, yoga postures and Pilates exercises. You will learn how to identify stabilizing muscles and how to use them efficiently to improve posture and move with more confidence.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",30/10/09 07:30,30/10/09 08:30,TRUE,"Health and Wellbeing","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Street Dance","Popular as a form of physical exercise, street dance encourages interaction with other dancers. Energising and fun, this class is suitable for all levels.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",09/10/09 09:30,09/10/09 11:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Street Dance","Popular as a form of physical exercise, street dance encourages interaction with other dancers. Energising and fun, this class is suitable for all levels.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",16/10/09 09:30,16/10/09 11:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Street Dance","Popular as a form of physical exercise, street dance encourages interaction with other dancers. Energising and fun, this class is suitable for all levels.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",23/10/09 09:30,23/10/09 11:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
"Street Dance","Popular as a form of physical exercise, street dance encourages interaction with other dancers. Energising and fun, this class is suitable for all levels.","All classes cost £5.00 each, £4.00 for concessions","16yrs+",30/10/09 09:30,30/10/09 11:00,TRUE,"Music and Performing Arts","Class",,"DanceEast Box Office","info@danceeast.co.uk","01473 295230",,,"Jerwood DanceHouse","Foundry Lane",,,"Ipswich",,"IP4 1DJ","ace_october",FALSE,"Booking is not required for any of these classes. Just turn up 5-10mins before the class starts and pay at the Box Office."
